name,ratings,date,helpful vote,comment
Google 사용자,5,2017년 10월 3일,4,삭제하고 다시 까니 이름이 되네요;;
RX YOUTUBE,4,2017년 12월 3일,0,좋은것같기는한데 네이버 아이디가없어서 못하네요ㅠㅠ
Kens4 lee,1,2017년 10월 7일,0,전화 기능이 없는 패드류에서는 작동이 안되나봐요
Google 사용자,5,2017년 10월 10일,0,로그인좀 빼주세요
롬곡,1,2017년 10월 15일,0,이름 적는 칸에서 다음으로 넘어가기가 눌러지지를 않아요
김기현,5,2017년 10월 4일,0,편하고좋내요
김한우,5,2017년 10월 5일,0,정말 좀아요
Lee Sangwook,3,2017년 10월 2일,0,구 버전이 훨씬 좋습니다~
캡틴이,4,2017년 10월 7일,0,.....아직 시작도 못했어요.. 이름설정이 안되는데...;;;;
김재웅,5,2017년 10월 5일,0,인공지능 좋다잉~
Google 사용자,2,2017년 10월 5일,0,처음부터  모르겠네.....어떻게  해요?   .
박태혁,5,2017년 10월 2일,0,좋네
Google 사용자,4,2017년 10월 13일,0,좋아요
이봉현,5,2017년 10월 10일,3,마이스테이션 동작이 이상합니다 좋아요 버튼을 눌렀음에도 마이스테이션 목록에 추가되지 않고 예전에 추가해놨던 곡들도 일부 삭제되어 있습니다
Juyoung Park,2,2017년 10월 1일,0,제가 클로바가 출시되자마자 부터 사용했던 사용자입니다. 실은 클로바 앱을 통해 의견을 제출하기도 했었는데요. 어찌된 영문인지 답장도 못받았고 개선된 부분이 없어서 이렇게 재 평가를 해봅니다. 요즘들어 차라리 구버젼이 낫다는 생각이 듭니다. 글로바의 인식율이 구버젼들에 비해 심각하게 느립니다. 현재 제가 사용하고 있는 휴대폰은 갤럭시 s6이며 펌웨어 업그래이드도 다 최신 상태입니다. 헌데 클로버가 어느때 부터인가 인식된 말을 바로바로 띄우지 않고 동그란 마이크 모양부분만 초록색으로 커졌다 작아졌다 하고는 정작 답변은 인식 못했을때 나...전체 리뷰
yeon june,5,2017년 9월 29일,3,와 진짜 짱짱
고돌,5,2017년 9월 30일,0,오 좋아요
Jongsoo Lee,5,2017년 9월 29일,0,굿~
Hakeee,3,2017년 9월 23일,18,인식률은 구글어시스턴트도 아닌 구글 나우 보다 못합니다... 그리고 응답속도 또한 다른 ai에 비해 뒤쳐집니다. 그래도 아직은 한국에 가장 잘맞는 정보를 주는 ai인것 같습니다. 앱의 발전에 더욱 많은 투자가 이루어 저야 합니다.
otpdnjso gang,2,2017년 9월 24일,1,음성인식의 업그레이드가 절실 함 날씨를 알아볼 때 외에는... 발음을 알아듣지 못하기때문에 효용 가치가없음
Fizz Son,5,2017년 9월 27일,1,Wave 블루투스 연결시 소리가 너무작습니다 wave로 소리키우면 인터페이스 소리가 너무커서 귀가아픕니다 블루투스 연결시 인터페이스 소리 랑 기기 소리랑 따로설정 할수있게해주시거나 블루투스연결시 소리좀 키워주세요
이원빈,5,2017년 9월 26일,1,다 괜찮은데 빅스비나 구글처럼 명령어 불러서 불랬냈음 좋겠고 음악은 네이버뮤직 뿐만아니라 자신 폰에 있는 음악도 들려줬으면 좋겠어요^-^
_계먀,1,2017년 9월 23일,3,메세지고 나발이고 부모님인증 받을때 년도같은거 정확하게 했는데도 메세지안옵니다..이거 어떻게 된거죠?다른 분들으 잘 되시는 것 같은데..
겹살이,5,2017년 9월 22일,1,그 의견 보냈는데 안보시는거 같아서 샐리 라는이름을 바꿀수 있게설정 하면 좋을 거 같아요
이유신,5,2017년 9월 23일,1,좋네요 여러정보도 얻고 간단한 대화도 되고 노래두 불러주고 ㅎㅎ
heekyeom kim,3,2017년 9월 23일,1,"음성인식을 잘 못하는건지, 원래 세계적인 기술 수준이 이정도인건지, 발음이 안좋은건지.."
장윤신,3,2017년 9월 27일,0,별로 나쁘지는 않은듯
김재훈,1,2017년 9월 28일,0,이름 정하고 다음 버튼 터치자체가 안먹는데 어쩌란건지 모르겠네요
무명,1,2017년 9월 24일,2,이름설정이 안되요.
손필규,4,2017년 9월 24일,0,삼성 스마트홈과 연동돼면 아주 좋겠네요
차칸녀석,1,2017년 9월 25일,0,그다지인것  같음
이지덤,5,2017년 9월 28일,0,개 쩌는 앱입니다 얼른 다운받으세용
KELIXO DO,3,2017년 9월 25일,0,앱실행명령어가 뭐에요?? Okgoogle 처럼 소개가 안되어있어요
호욣,5,2017년 9월 22일,1,매우좋음 ㅋㅋ
비욘세,5,2017년 9월 24일,0,야 레알 빅스비 뺨치는 실력
Love Sweet,4,2017년 9월 24일,1,편하네요
미친곰도리,3,2017년 9월 20일,3,아직 베타라서 그런지 제폰에서 한2번정도 물음에 답하다 그이후론 버그인지 사용할수없어요. 3번 다시깔고 시도해도 매번 되지않아요. 알람도 제 핸폰기준이 아닌 한국시 기준인지 8시에알람해줘 하면 9시에 알람이 맞춰져요. 외국에선 못쓸듯해요. 웨이브스피커샀는데 클로바 어플이안되니 스피커도 사용이 어려울....수도있을것같아요.
지우{07},5,2017년 9월 12일,6,최고에요! 저는 이런 비서앱과 비슷한 빅스비와 시리 를 가지고싶었는데..... 샐 리라는 이름 예쁜것같아요~~ 그리고 네이버가 이제 인공지능 까지 만들다닛! 아예 빅스비를 따라하고 있는것같다능! 여러분도 다운받아보세요. 그런데 보호자 동의가 있어야 해서 저는 다 동의 하고 실행 했어요❤❤😘
김명제,4,2017년 9월 18일,15,빅스비라는 인공지능비서와 비슷한거같습니다! 하지만 직접 앱에들어가서작업해야한다는것이 불편한거겉네요 ㅠ^ㅠ 앱에직접들어가지않고도 '샐리야' 라고 부르면 빅스비처럼 반응하게하면좋겠네요
yong tai seo,2,2017년 9월 12일,6,웨이브를 사용하고 있다. 스마트폰에서 클로바앱으로 좋아요 표시한 곡과 웨이브에서 좋아요 표시한 곡이 연동이 되지 않는다. 폰에서 재생한 음악은 기록이 남지만 웨이브에서 재생한 곡은 아무런 기록이 남지 않아 다시듣기나 찾아듣기가 불가능하다. 보완이 빨리 됐으면 좋겠다.
이영수,5,2017년 9월 18일,3,"역시 네이버! 인공지능도 네이버입니다. 저도 처음엔 불편하지만 가면 갈수록 편해지고 제말이 잘 들어요! 네이버 관계자 여러분, 번창하세요^^"
박경아,2,2017년 9월 12일,2,클로버로 마이뮤직스테이션만 접속하면  바로 오류 생겨서 꺼지고 있어요 앱끼리 연동이 문제인거 같은데 확인해 주시면 좋을 것 같습니다
딱콩,1,2017년 9월 16일,0,내가 써본 비서앱중에 최악에 쓰레기다 별1개도 아깝다 그냥 구글쓰는게 더났다 진짜 말을10번넘게해도 못알아듯는다
gabag,3,2017년 9월 21일,1,아무화면에서 부르면 나타나게 할수 없나요? 혹시 없으면 추가 문의드립니다
•한돌tv,4,2017년 9월 15일,0,네이버 회원가입을 해야됌? 그냥 이용약관 동의만 하면않됌?
김선재,3,2017년 9월 18일,0,말은 잘알아듣는데 앱이왜이렇게 풀안정하나유ㅠ
안서현아빠,4,2017년 9월 13일,0,잘쓰고있습니다 위젯과 가로모드도 지원해주셨으면 좋겠습니다
김류진,1,2017년 9월 19일,0,잘 못 알아들음 아직 갈 길이 멀은듯...
하루힘내,5,2017년 9월 21일,0,짱!
홍명희,1,2017년 9월 17일,0,제가인증번호를몇번이나쳤는데안되요
SY C,1,2017년 9월 14일,0,음성 잘 못 알아들음
김종명,5,2017년 9월 12일,0,GOOD!!^^
시골소녀,5,2017년 9월 10일,1,이 앱은 참 좋아요!! 아이폰의 시리랑 비슷한 앱을 찾고있었는데 다른 것 다 써봐도 이 앱이 제일 좋네요. 아쉬운 점이 있다면  앱을 사용하려면 일일이 다 들어가야 한다는 것? 위젯을 만들어서 편하게 사용할 수 있었으면 좋겠어요. 혹은 항상 음성녹음 기능이 켜져있어 샐리야 부르면 앱이 실행되었으면 좋을 것 같아요. 말고는 정말 좋아여!
Design XD,5,2017년 9월 4일,12,진짜로 좋은 비서앱 입니다. 이 앱은 시리나 빅스비가 작용되지 않은 휴대폰에 비서가 필요한 사람들에겐 최적입니다. 그러나 이 앱에 위젯이 추가된다면 앱에 일일이 안들어가고도 편리하게 앱을 이용할수 있을듯 합니다.                                                  요약하자면 이 앱은 참 편리합니다 그러나 이용할려면 앱을 들어가야해 불편합니다 그러니 위젯 기능을 추가해주시면 더욱 편리할것 같습니다
정한빈,5,2017년 9월 11일,1,샐리 랩실력에서 진짜 감탄이.. ㅋㅋㅋㅋㅋㅋ 재밌고 정말 좋은 비서앱인것같아요! 빅스비나 시리처럼 폰꺼져있을때도 샐리야부르면 나왔으면좋겠어요! 베타인것같은데 정식버전나올때 조금더 발전한모습으로 나온다면 정말 대박일것같아요! ㅎㅎ
페피,5,2017년 9월 6일,3,"지금은 베타지만   정식 출시 하면 ""샐리""야 라고 부르면 바로 실행 됬으면 좋겠고 업데이트를 통해 오류도 고쳐지고 기능도 향상 된다면 정말 우수한 인공지능 입니다.   이런앱 만들어 주셔서 감사합니다."
말도안돼,4,2017년 9월 3일,9,영어회화하려고하는데 말하고싶은 주제를 선택하라고하더니 제가 말할 시간도 안주고 빠이빠이를 외치네요. 그 전에는 잘 했는데 오류가 생긴듯합니다.
날랑쥬,3,2017년 9월 5일,1,"인식시간이 너무 짧아서 다 말 못하고 끊어먹어요, 인식도 좀 틀리고요. 리뷰들 얘기만큼만 수정,개발하면 빅스비,시리 따로 필요 없겠는데요?"
Jimin Shin,5,2017년 9월 9일,1,좋은 어플 입니다. 하지만 정식오픈을 한다면 어플을 실행하지 않은 상태에서도 샐리야 라고 부르면 응답할수있도록 하면 좋을것 같습니다.
Like Ren,3,2017년 9월 3일,0,빔과 웨이브 블루투스 연결한 후 맛폰클로바 앱으로 볼륨 조절시 몇초 후 볼륨이 제로가 되버리는 버그있습니다 고쳐주세요. 웨이브소리 안나오고 폰클로바앱 볼륨 조절바도 소리 제로되는 타이밍에 왼쪽 끝으로 이동됩니다.
왕수박,5,2017년 8월 30일,5,"와~ 이거되게좋음 당장다운받음셈 노래도 하고 랩,비트박스 시리보다 더 잘함 겍굴~!"
ᅳ라이완,5,2017년 9월 6일,0,이거는 진짜 빅스비&시리가 없는사람한테는 정말고 good! 근데 블루트스 켜줘 이런거 빨리추가해주세요
상현,5,2017년 9월 6일,0,아주 좋은 인공지능이예요 여러가지 기능이 많고 저 같은 경우는 비트박스나 랩  노래해서 좋네요 그리고 검색을 잘해주고 날씨 같은거 물어봤는데 체감온도 또 미세먼지 등 잘 알아들어서 좋네요
티아이스,3,2017년 12월 29일,6,처음에는 재미있지만 점점 흥미가 떨어짐.. 왜일까..그래서 삭제했다 설치했다. 반복중
jj h,5,2017년 9월 1일,1,잘 쓰고 있는데요..한가지!! 홈버튼 누르면 앱이 실행이 안돼요 가능하게 해주세요
Google 사용자,2,2017년 9월 3일,1,아놔💢💢 이거 아이디나비밀번호 알지못하는 어린이들은 못깔음.. 와..짜증 이거 고쳐주시길바랍니다.
박수진,2,2017년 9월 7일,1,그닥 실용적이지는 않네요.  재미로 사용할 정도..  아직 부족한게 많네요.
최선우,3,2017년 9월 16일,0,가끔식 ~~~앱 열어줘하면 앱은 열리는데 움직이지 않네영
밤준주,4,2017년 9월 6일,0,정말 기능도 좋고 다 좋은데  갤럭시 와 빅스비 처럼 앱 키지 않고도 불러서 나오면 좋겠어요~
박상율,3,2017년 9월 10일,1,"네이버 캘린더, 네이버 메일 연동 안되나요?"
YoungSeung Park,5,2017년 9월 6일,0,네이버 캘린더 연동 가능하게 해주세요
李道恩,1,2017년 9월 11일,0,렉쩔고 인식이 가끔씩먹통
박우진,4,2017년 9월 6일,0,와이파이.데이터없이사용하게해주세요그거빼면별9999999999999개드림
이경훈,2,2017년 9월 3일,0,음.....말귀를 좀 심하게 못알아 듣네요??
이진호,5,2017년 9월 3일,0,좀 제대로알아듣진 못하지만 아주편해서 좋아요
헬리코박터파일로리균,5,2017년 9월 2일,0,심심하지 않아요 시리 부럽지 않네요
AVAmania,5,2017년 8월 16일,37,"너무 좋고 어플을 나가서도 ""샐리야""라고부르면 샐리가 나와지게해주세요 그러면 훨씬더 좋아질듯 합니다. 그리고 이렇게좋은어플 만들어주신 분 정말감사합니다. 앞으로도  좋은어플 많이 만들어주시길 바랄게요. 그리고 저의 의견을 써주시면 더감사하겠습니다. 제작자님 다시한번 감사드립니다."
Dong-Woo Lee,1,2017년 8월 15일,23,"여기는 창원 마침 투썸 갈일이 있어서 ""가까운 투썸플레이스 가는 길 안내해줘"" → 자동차 추천경로를 알려드릴게요 중부내륙고속도로 당진영덕고속도로 경부고속도로를 거치는 경로로 359.1km  4시간 18분이 소요되는 경로입니다. 고맙다 셀리야..."
kid_ milli,5,2017년 8월 17일,6,거의 다 좋은데 앱을 실행하지 않아도 특정 음성을 들으면 실행되는 호출기능이 있으면 좋겠고요 조금 더 다양한 질문에 대답하게 해주세요. 앱 자체는 정말 좋습니다.
노윤서,5,2017년 8월 23일,0,앱은 진짜 좋은데 몇시간 주기로 처음 몇번 음성인식은 잘되는데 그후는 음성인식이 완전 안된다.그부분좀 고쳐주세요
마로,5,2017년 8월 20일,0,여러기능이 있어서 좋네요ㅋㅋㅋ 혹시나해서 끝말잇기 하자 했더니 진짜 해줘요!! 친구가 생긴 기분입니다ㅋㅋㅋ 개인적으로 영어 대화가 가장 마음에 드는데 나중에 일본어 중국어도 추가 됬으면 하는 바램도 있습니다ㅠㅠ 저는 샐리가 너무 마음에 드네요ㅋㅋ
insa S,5,2017년 8월 25일,2,예를들어 샐리야나 오케이 샐리 라고  말하면 질문을 할수있게 업데이트를 하면좋을것 같아요. 나머지는 다 좋아요 굿
R Rapier,1,2017년 8월 29일,0,날씨나 네이버뮤직 등 정해진 명령 외에는 간단한 질문에도 대답을 못 하는걸 두고  '인공지능 비서'라고 부르는건 무리... 빅스비나 이거나 멍청하기론 난형난제
Google 사용자,5,2017년 8월 19일,2,음성인식 등 아주 좋은것 같습니다!! 그런데~전화번호 검색에서 이름에 하트 등이 있어도 검색되면 좋겠습니다^^ 참고로 엘지 Q보이스는 지금도 가능해요~~
Teresa Song,1,2017년 8월 20일,2,처음 몇분간은 잘되다가 갑자기 음성 인식이 안되네요... 버그가 있는 것 같네요 아직까지는... 참고로 지금 제가 쓰는 핸드폰은 갤럭시 a7 2016입니다.
