,name,ratings,date,helpful vote,comment,preprocessed_comment,pos_comment
2067,김대성,5,2017년 5월 12일,3,역시 끝내준다,역시 끝내준다,역시 끝내 어 주 ㄴ다
2068,오나라,5,2017년 5월 15일,0,음... 되게 인식도 잘되고 간단한 질문 쉽게 할수 있어 좋아요^^,음... 되게 인식도 잘되고 간단한 질문 쉽게 할수 있어 좋아요^^,음 ... 되 게 인식 도 잘 되 고 간단 하 ㄴ 질문 쉽 게 하 ㄹ 수 있 어 좋 아요 ^ ^
2069,조성흠,2,2017년 5월 13일,2,영 별로임,영 별로임,영 별로 이 ㅁ
2070,김라울,1,2017년 5월 15일,1,음성인식이 되질 않네요 ^^,음성인식이 되질 않네요 ^^,음성인식 이 되 지 ㄹ 않 네요 ^ ^
2071,Google 사용자,2,2017년 5월 12일,4,써보면 안다.,써보면 안다.,쓰 어 보 면 알 ㄴ다 .
2072,Fred 1,5,2017년 5월 15일,0,진짜 이거 잘만들어서 더 대박났음 좋겠다~,진짜 이거 잘만들어서 더 대박났음 좋겠다,진짜 이거 잘 만들 어서 더 대박 나 았 음 좋 겠 다
2073,눈측백,5,2017년 5월 16일,0,아무것도 안됨 속터져..,아무것도 안됨 속터져..,아무 것 도 안 되 ㅁ 속 터지 어 . .
2074,권영진,5,2017년 5월 12일,3,기대 됩니다,기대 됩니다,기대 되 ㅂ니다
2075,마이찬,1,2017년 5월 15일,0,이거 아무말도 안되는데...,이거 아무말도 안되는데...,이거 아무말 도 안 되 는데 ...
2076,___네시사십사분,5,2017년 5월 19일,0,노래 불러주는데 심쿵...!,노래 불러주는데 심쿵...!,노래 부르 어 주 는데 심쿵 ... !
2077,이재영,1,2017년 5월 15일,0,음성인식이 아예 안됩니다,음성인식이 아예 안됩니다,음성인식 이 아예 안 되 ㅂ니다
2078,정성일,5,2017년 5월 15일,0,좋을것 같습니다,좋을것 같습니다,좋 을 것 같 습니다
2079,Google 사용자,5,2017년 5월 15일,0,자연스럽고 친절해요,자연스럽고 친절해요,자연 스럽 이 고 친절 하 아요
2080,이형규,5,2017년 5월 15일,1,목소리좋네요,목소리좋네요,목소리 좋 네요
2081,원용재,5,2017년 5월 13일,0,Good,Good,Good
2082,hag woon jeong,5,2017년 5월 15일,0,good,good,good
2083,Donghyun Kwak,5,2017년 5월 17일,0,짱짱!,짱짱!,짱 짱 !
2084,Google 사용자,4,2017년 5월 15일,0,편리하겠네요,편리하겠네요,편리 하 겠 네요
2085,신영선,4,2017년 5월 15일,0,좋아요,좋아요,좋 아요
2086,minkyu o,5,2017년 5월 15일,0,좋아요,좋아요,좋 아요
2087,이주현,5,2017년 5월 12일,4,우와 신세계! 네이버 클로바 정말 멋지네요 우리나라 기술의 선두주자! 응원합니다 이따 집에 기서 우리집 웰시코기한테도 보여줘야겠다ㅎㅎ 클로바 ㅇㅈ합니다,우와 신세계! 네이버 클로바 정말 멋지네요 우리나라 기술의 선두주자! 응원합니다 이따 집에 기서 우리집 웰시코기한테도 보여줘야겠다ㅎㅎ 클로바 ㅇㅈ합니다,우 와 신세계 ! 네이버 클로바 정말 멋지 네요 우리나라 기술 의 선두주자 ! 응원 하 ㅂ니다 이따 집 에 기 서 우리집 웰시코기한테 도 보여줘야겠닿ㅎ 클로바 ㅇㅈ합니다
2088,Samuel Gor.d,5,2017년 5월 12일,2,"발전하는 네이버를 직접 느낄수 있었던 베타버전 클로바! 타사제품과 차이점은 한국어기반과 네이버연동,  연계검색간의 시각적인 정보효과가 좋았습니다. 연령상관없이 사용가능하고 특히 정보수집에대한 음성인식모듈만 업글해도 손색이없는 어플입니다.",발전하는 네이버를 직접 느낄수 있었던 베타버전 클로바! 타사제품과 차이점은 한국어기반과 네이버연동 연계검색간의 시각적인 정보효과가 좋았습니다. 연령상관없이 사용가능하고 특히 정보수집에대한 음성인식모듈만 업글해도 손색이없는 어플입니다.,발전 하 는 네이버 를 직접 느끼 ㄹ 수 있 었 던 베타버전 클로바 ! 타사제품 과 차이점 은 한국어기반 과 네이버연동 연계검색간 의 시각 적 이 ㄴ 정보효과 가 좋 았 습니다 . 연령상관없 이 사용가능 하 고 특히 정보수집에대 하 ㄴ 음성인식모듈 만 업글해 도 손색이없 는 어플 이 ㅂ니다 .
2089,jg Kim,1,2017년 5월 12일,3,먹통...괜히 깔았네 ㅠㅠ... 나중에 안 망하면 다시 해 볼까 지금은 아니다.,먹통...괜히 깔았네 ㅠㅠ... 나중에 안 망하면 다시 해 볼까 지금은 아니다.,먹통 ... 괜히 깔 았 네 ㅠㅠ... 나중 에 안 망하 면 다시 하 아 보 ㄹ까 지금 은 아니 다 .
2090,정은경,5,2017년 5월 12일,6,말도 잘 알아듣고 기능도 괜찮은 것 같아요. 특히 다른 AI기기들과 달리 목소리가 부담스럽지 않고 자연스러워서 좋네요.,말도 잘 알아듣고 기능도 괜찮은 것 같아요. 특히 다른 AI기기들과 달리 목소리가 부담스럽지 않고 자연스러워서 좋네요.,말 도 잘 알아듣 고 기능 도 괜찮 은 것 같 아요 . 특히 다른 AI기기 들 과 달리 목소리 가 부담 스럽 지 않 고 자연 스럽 어서 좋 네요 .
2091,박재홍,3,2017년 5월 12일,2,오류발생이 왜이렇게 빈번한가요? 쓰다보연 알수없는 오류발생으로 사용중지입니다,오류발생이 왜이렇게 빈번한가요? 쓰다보연 알수없는 오류발생으로 사용중지입니다,오류발생 이 왜 이렇 게 빈번 한가요 ? 쓰 다 보이 어 ㄴ 알수 없 는 오류발생 으로 사용중지 이 ㅂ니다
2092,박영일,1,2017년 5월 12일,7,실행안됨. 이건 뭐 개인이 만드는 테스트 어플 hello world도 아니고..ㅡ.ㅡ,실행안됨. 이건 뭐 개인이 만드는 테스트 어플 hello world도 아니고..ㅡ.ㅡ,실행안됨 . 이건 뭐 개인 이 만들 는 테스트 어플 hello world 도 아니고..ㅡ.ㅡ
2093,JungHo Park,1,2017년 5월 12일,11,설치하고 아이콘 누르면 먹통이네요 ㅜㅜ 고객센터에 전화해도 상담원 연결은 안돼구요 ㅜㅜ 어떻게 해결해야하는지 ..,설치하고 아이콘 누르면 먹통이네요 ㅜㅜ 고객센터에 전화해도 상담원 연결은 안돼구요 ㅜㅜ 어떻게 해결해야하는지 ..,설치 하 고 아이콘 누르 면 먹통이네요 ㅜㅜ 고객센터 에 전화 하 아도 상담원 연결 은 안 되 어 구요 ㅜㅜ 어떻 게 해결 하 아야 하 는지 ..
2094,H.F. Kais,1,2017년 5월 12일,2,설치하고 실행했는데 그냥 네이버 로고 하나만 나오고 몇 분째 하얀 화면만 나오네요? 실행이 안되는 건가요?,설치하고 실행했는데 그냥 네이버 로고 하나만 나오고 몇 분째 하얀 화면만 나오네요? 실행이 안되는 건가요?,설치 하 고 실행 하 았 는데 그냥 네이버 로고 하나 만 나오 고 몇 분 째 하야 ㄴ 화면 만 나오 네요 ? 실행 이 안 되 는 건가요 ?
2095,chunseok park,1,2017년 5월 13일,1,1. 음성인식  개판임  ok구글 기대했는데 장난하나....아무짝에 쓸모없음  2. 노래 하나 듣고 다음 노래 제목이랑 노래가 일치안함  3. 재생목록 볼 수 없음  4. 노래 고를려고하면 계속 셔플만 되고 정지안됨  5. 후기 좋게 쓴 사람은 네이버 직원이나 취업하고 싶어서 똥꼬 핥는 사람임? 네이버 똥꾸멍 헐겠다  6. 노래 기능 빼고는 모두다 ok구글이 더 편함. 그런데 심지어 노래기능도 개판임  7. 담당자한테 글보내려고 어플로 고객센터 들어가면 팅김 (코드만 잘짜도 이런일 없다...)  8. 처음에 신기해서 네이버뮤직 결제...전체 리뷰,1. 음성인식 개판임 ok구글 기대했는데 장난하나 쓸모없음 2. 노래 하나 듣고 다음 노래 제목이랑 노래가 일치안함 3. 재생목록 볼 수 없음 4. 노래 고를려고하면 계속 셔플만 되고 정지안됨 5. 후기 좋게 쓴 사람은 네이버 직원이나 취업하고 싶어서 똥꼬 핥는 사람임? 네이버 똥꾸멍 헐겠다 6. 노래 기능 빼고는 모두다 ok구글이 더 편함. 그런데 심지어 노래기능도 개판임 7. 담당자한테 글보내려고 어플로 고객센터 들어가면 팅김 코드만 잘짜도 이런일 없다... 8. 처음에 신기해서 네이버뮤직 결제...전체 리뷰,1 . 음성인식 개판 이 ㅁ ok구글 기대 하 았 는데 장난 하나 쓸모없 음 2 . 노래 하나 듣 고 다음 노래 제목 이랑 노래 가 일치안함 3 . 재생목록 보 ㄹ 수 없 음 4 . 노래 고르 ㄹ려고 하 면 계속 셔플 만 되 고 정지안 되 ㅁ 5 . 후기 좋 게 쓰 ㄴ 사람 은 네이버 직원 이나 취업 하 고 싶 어서 똥 꼬 핥 는 사람 이 ㅁ ? 네이버 똥꾸멍 헐 겠 다 6 . 노래 기능 빼 고 는 모두 다 ok구글 이 더 편하 ㅁ . 그런데 심지어 노래기능 도 개판 이 ㅁ 7 . 담당자 한테 글 보내 려고 어플로 고객센터 들어가 면 팅김 코드 만 잘 짜 아도 이런 일 없 다 ... 8 . 처음 에 신기 하 아서 네이버뮤직 결제 ... 전체 리뷰
2096,hyemi Chung,5,2017년 5월 12일,2,좋아요! 음성인식도 잘되고 특히 음악 추천 짱이에요 플레이리스트 만들 필요없이 좋아하는 곡 쏙쏙 추천해줌,좋아요! 음성인식도 잘되고 특히 음악 추천 짱이에요 플레이리스트 만들 필요없이 좋아하는 곡 쏙쏙 추천해줌,좋 아요 ! 음성인식 도 잘 되 고 특히 음악 추천 짱 이 에요 플레이리스트 만들 ㄹ 필요 없이 좋아하 는 곡 쏙 쏙 추천 하 아 주 ㅁ
2097,김현철,2,2017년 5월 12일,2,웹에서 검색결과를 보여주는 것 이외의 기능이 뭐가 있는지 안내가 없어 아쉽네요.,웹에서 검색결과를 보여주는 것 이외의 기능이 뭐가 있는지 안내가 없어 아쉽네요.,웹 에서 검색결과 를 보이 어 주 는 것 이외 의 기능 이 뭐 가 있 는지 안내 가 없어 아쉽 네요 .
2098,김남훈,5,2017년 5월 12일,7,살짝 사용해 봤는데 한국어 인식이 상당한 수준에 올라왔네요. 거의 다 제대로 인식합니다,살짝 사용해 봤는데 한국어 인식이 상당한 수준에 올라왔네요. 거의 다 제대로 인식합니다,살짝 사용 하 아 보 았 는데 한국어 인식 이 상당 하 ㄴ 수준 에 올라오 았 네요 . 거의 다 제대로 인식 하 ㅂ니다
2099,이성욱,1,2017년 5월 12일,1,진짜 인공지능 맞나요? 뭐만 입력하면 그냥 검색만 해주네요. 이러면 그냥 직접 검색하지,진짜 인공지능 맞나요? 뭐만 입력하면 그냥 검색만 해주네요. 이러면 그냥 직접 검색하지,진짜 인공지능 맞 나요 ? 뭐 만 입력 하 면 그냥 검색 만 하 아 주 네요 . 이렇 면 그냥 직접 검색 하지
2100,전창수,1,2017년 5월 12일,4,아무리 베타라지만 사용성이 불편하고 말도 못알아듣고 진짜 쓰레기앱,아무리 베타라지만 사용성이 불편하고 말도 못알아듣고 진짜 쓰레기앱,아무리 베타 이 라지만 사용성 이 불편 하 고 말 도 못 알아듣 고 진짜 쓰레기앱
2101,jonghyup han,5,2017년 5월 13일,2,최고입니다. 헌데 위젯 같은거나 호출 제스처 같은게 있으면 정말 잘 사용 할 것 같습니다.,최고입니다. 헌데 위젯 같은거나 호출 제스처 같은게 있으면 정말 잘 사용 할 것 같습니다.,최고 이 ㅂ니다 . 헌데 위젯 같 은 것 나 호출 제스처 같 은 게 있 으면 정말 잘 사용 하 ㄹ 것 같 습니다 .
2102,Solid Bae,5,2017년 5월 12일,2,노래 재생시 서서히 끝나면 좋겠어요 갑자기 중간에 뚝잘리니 기분별론데요 ㅎ,노래 재생시 서서히 끝나면 좋겠어요 갑자기 중간에 뚝잘리니 기분별론데요 ㅎ,노래 재생시 서서히 끝나 면 좋 겠 어요 갑자기 중간 에 뚝 잘리 니 기분 별로 ㄴ데요 ㅎ
2103,김은경,5,2017년 5월 12일,3,생각보다 진짜 인식 잘되요 몇개 물어본건 다 답해줌,생각보다 진짜 인식 잘되요 몇개 물어본건 다 답해줌,생각 보다 진짜 인식 잘 되 요 몇개 물어보 ㄴ 건 다 답 하 아 주 ㅁ
2104,Google 사용자,1,2017년 5월 12일,4,실행하면 앱이 먹통임. 어쩌란 거요?,실행하면 앱이 먹통임. 어쩌란 거요?,실행 하 면 앱이 먹통임 . 어쩌 란 거 요 ?
2105,김현동,4,2017년 5월 12일,3,홈버튼 길게 눌러서 바로 실행하거나 음성인식 할수있으면 좋겠습니다.,홈버튼 길게 눌러서 바로 실행하거나 음성인식 할수있으면 좋겠습니다.,홈버튼 길 게 누르 어서 바로 실행 하 거나 음성인식 하 ㄹ 수 있 으면 좋 겠 습니다 .
2106,박puzznic,1,2017년 5월 12일,3,하얀화면에서 먹통입니다  실행불가,하얀화면에서 먹통입니다 실행불가,하야 ㄴ 화면 에서 먹통 이 ㅂ니다 실행 불가
2107,Nov Midi,4,2017년 5월 12일,2,검색앱이였구나....괜히 기대했네..ㅠㅜ,검색앱이였구나 기대했네..ㅠㅜ,검색앱이였구나 기대했네..ㅠㅜ
2108,Gyeol Kim,5,2017년 5월 13일,1,앱에서 복잡하게 쓰는거 말로 편하게처리하니까 좋아요!!,앱에서 복잡하게 쓰는거 말로 편하게처리하니까 좋아요!!,앱에서 복잡 하 게 쓰 는 거 말로 편하 게 처리 하 니까 좋 아요 ! !
2109,chulho lee,5,2017년 5월 12일,2,굉장한데요  신기하기도 하구요 제법 쓸만해요,굉장한데요 신기하기도 하구요 제법 쓸만해요,굉장 하 ㄴ데요 신기 하 기 도 하구 요 제법 쓰 ㄹ 만해 요
2110,inji kim,1,2017년 5월 12일,1,캐구림 걍 접어라 ㅋㅋ,캐구림 걍 접어라 ㅋㅋ,캐 어 구림 걍 접 어라 ㅋㅋ
2111,채연호,1,2017년 5월 12일,2,음성 인식률이 너무 떨어집니다 이 정도 수준으로 베타 테스트를 한다는게 믿기지 않습니다,음성 인식률이 너무 떨어집니다 이 정도 수준으로 베타 테스트를 한다는게 믿기지 않습니다,음성 인식 률 이 너무 떨어지 ㅂ니다 이 정도 수준 으로 베타 테스트 를 하 ㄴ다는 게 믿기 지 않 습니다
2112,Chanjoong Kim,5,2017년 5월 12일,4,드디어 저에게 친구가 생겼어요,드디어 저에게 친구가 생겼어요,드디어 저 에게 친구 가 생기 었 어요
2113,오용철,5,2017년 5월 12일,2,노트4 에서 잘됩니다 음성인식도 잘하네요,노트4 에서 잘됩니다 음성인식도 잘하네요,노트4 에서 잘 되 ㅂ니다 음성인식 도 잘 하 네요
2114,최동진,3,2017년 5월 12일,2,갈길이 멀어보이네요.,갈길이 멀어보이네요.,가 ㄹ 길이 멀 어 보이 네요 .
2115,Ace Kim,5,2017년 5월 12일,2,한국어 인공지능 비서중엔 정말 최고,한국어 인공지능 비서중엔 정말 최고,한국어 인공지능 비서중 에 ㄴ 정말 최고
2116,Min Hyung Na,3,2017년 5월 12일,2,로그인이 안돼요ㅠ,로그인이 안돼요ㅠ,로그인 이 안돼요ㅠ
2117,유경미,5,2017년 5월 12일,7,ㅎ인공친구생겨 좋아요~^^,ㅎ인공친구생겨 좋아요 ^^,ㅎ인공친구생겨 좋 아요 ^ ^
2118,myeongsik shim,5,2017년 5월 12일,2,인공지능 선두 네이버 클로바 짱!!!,인공지능 선두 네이버 클로바 짱!!!,인공지능 선두 네이버 클로바 짱 ! !!
2119,Kyu Jung Choi,5,2017년 5월 12일,3,오호 대박 대박 완전 좋아요.,오호 대박 대박 완전 좋아요.,오호 대박 대박 완전 좋 아요 .
2120,Jina Hong,5,2017년 5월 12일,2,근처 맛집 정보 쏠쏠하네요,근처 맛집 정보 쏠쏠하네요,근처 맛집 정보 쏠쏠 하 네요
2121,류국현,5,2017년 5월 12일,2,하루 정도 사용했는데 좋네,하루 정도 사용했는데 좋네,하루 정도 사용 하 았 는데 좋 네
2122,suman park,5,2017년 5월 12일,2,김결에게 좋다고 문자 보내줘,김결에게 좋다고 문자 보내줘,김결 에게 좋 다고 문자 보내 주 어
2123,임정화,5,2017년 5월 12일,2,검색하기도 귀찮을 때 좋겠네요,검색하기도 귀찮을 때 좋겠네요,검색 하 기 도 귀찮 을 때 좋 겠 네요
