,document_index,sentence_index,sentence,label,preprocessed_sentence,pos_sentence
2540,879,12,아이들이 책을 읽게 되면 자연스럽게 효과음을 내어 주는데.. 평소 책을 그냥 읽는 것보다도 아이들이 훨씬 신이 나서 읽게 되더군요.,1,아이들이 책을 읽게 되면 자연스럽게 효과음을 내어 주는데.. 평소 책을 그냥 읽는 것보다도 아이들이 훨씬 신이 나서 읽게 되더군요.,아이들 이 책 을 읽 게 되 면 자연 스럽 게 효과음 을 내 어 주 는데 . . 평소 책 을 그냥 읽 는 것 보다 도 아이들 이 훨씬 신이 나서 어 읽 게 되 더군요 .
2541,632,17,업체에 따르면 향후 아파트 관리비 조회와 같은 생활 편의 기능이 추가될 것이라고 하네요.,0,업체에 따르면 향후 아파트 관리비 조회와 같은 생활 편의 기능이 추가될 것이라고 하네요.,업체 에 따르 면 향후 아파트 관리비 조회 와 같 은 생활 편의 기능 이 추가 되 ㄹ 것 이 라고 하 네요 .
2542,1105,30,롯데 제휴카드로 만원 이상 구매 시 만원 만원 이상 만원 만원 이상 만원 캐시백을 드립니다.,1,롯데 제휴카드로 만원 이상 구매 시 만원 만원 이상 만원 만원 이상 만원 캐시백을 드립니다.,롯데 제휴 카드 로 만원 이상 구매 시 만원 만원 이상 만원 만원 이상 만원 캐시 백 을 드리 ㅂ니다 .
2543,9,13,먼저 기능을 실행하기 위해 호출어 지니야 친구야 등를 말한 뒤 명령을 해야 하는데 호출어와 명령어를 빠르게 이어서 말하면 인식이 잘 되지 않았다.,-1,먼저 기능을 실행하기 위해 호출어 지니야 친구야 등를 말한 뒤 명령을 해야 하는데 호출어와 명령어를 빠르게 이어서 말하면 인식이 잘 되지 않았다.,먼저 기능 을 실행 하 기 위하 아 호출 어 지니야 친구 야 등 르 ㄹ 말 하 ㄴ 뒤 명령 을 하 아야 하 는데 호출 어 와 명령어 를 빠르 게 이어서 말 하 면 인식 이 잘 되 지 않 았 다 .
2544,1920,17,아쉬운 점은 기저귀를 버릴 때 얇은 테이프 한 줄에 의지해야 해서 부피가 작아지지 않는다.,-1,아쉬운 점은 기저귀를 버릴 때 얇은 테이프 한 줄에 의지해야 해서 부피가 작아지지 않는다.,아쉽 ㄴ 점 은 기저귀 를 버리 ㄹ 때 얇 은 테이프 한 줄 에 의지 하 아야 하 아서 부피 가 작아지 지 않 는다 .
2545,1631,19,때문에 이를 위한 다양한 분석 전망이 필요하다.,0,때문에 이를 위한 다양한 분석 전망이 필요하다.,때문 에 이 를 위하 ㄴ 다양 하 ㄴ 분석 전망 이 필요 하 다 .
2546,10,12,전반적인 명령을 내리는것은 음성으로 사용되어 집니다.,0,전반적인 명령을 내리는것은 음성으로 사용되어 집니다.,전반 적 이 ㄴ 명령 을 내리 는 것 은 음성 으로 사용 되 어 지 ㅂ니다 .
2547,1805,4,큐포라측은 이들 플랫폼 서비스 용도와 범위는 점점 넓어지고 있어 일반 가정에서도 활용 가능하다.고 밝혔다.,1,큐포라측은 이들 플랫폼 서비스 용도와 범위는 점점 넓어지고 있어 일반 가정에서도 활용 가능하다.고 밝혔다.,큐 포 라 측 은 이 들 플랫폼 서비스 용도 와 범위 는 점점 넓 어 지 고 있 어 일반 가정 에서 도 활용 가능 하 다 . 고 밝히 었 다 .
2548,2009,10,무드등 받침과 전구의 모습 이구요 연결하면 이렇게 됩니다.,1,무드등 받침과 전구의 모습 이구요 연결하면 이렇게 됩니다.,무드 등 받침 과 전구 의 모습 이구 요 연결 하 면 이렇 게 되 ㅂ니다 .
2549,2207,9,.,0,.,.
2550,2021,32,아직은 문자쓰기가 서투른 아이들을 위해 음성으로 문자를 보낼 수 있고 인공지능비서를 통해 궁금한것들도 스스로 해소할 수 있어 재미가 쏠쏠할 것 같은데요 카메라 기능도 탑재해있어서 친구들과 사진을 찍는 재미도 있을 것 같네요.,1,아직은 문자쓰기가 서투른 아이들을 위해 음성으로 문자를 보낼 수 있고 인공지능비서를 통해 궁금한것들도 스스로 해소할 수 있어 재미가 쏠쏠할 것 같은데요 카메라 기능도 탑재해있어서 친구들과 사진을 찍는 재미도 있을 것 같네요.,아직 은 문자 쓰기 가 서투르 ㄴ 아이 들 을 위하 아 음성 으로 문자 를 보내 ㄹ 수 있 고 인공지능 비서 를 통하 아 궁금 하 ㄴ 것 들 도 스스로 해소 하 ㄹ 수 있 어 재미 가 쏠쏠 하 ㄹ 것 같 은데 요 카메라 기능 도 탑재 하 아 있 어서 친구 들 과 사진 을 찍 는 재미 도 있 을 것 같 네요 .
2551,1586,14,따라서 고화질로 영상을 감상하려는 분들에게는 이제 필수가 되었다고 볼 수 있습니다.,1,따라서 고화질로 영상을 감상하려는 분들에게는 이제 필수가 되었다고 볼 수 있습니다.,따라서 고 화질 로 영상 을 감상 하 려는 분 들 에게 는 이제 필수 가 되 었 다고 보 ㄹ 수 있 습니다 .
2552,65,33,올라 바이오제약사들이 지난해 외형은 성장했지만 순이익은 큰폭으로 하락한 것으로 나타났음 팜스코어에 따르면 국내 개 상장제약사의 지난해 개별 기준 영업실적을 분석하면 전체 매출액 은 전년동기 대비 .,0,올라 바이오제약사들이 지난해 외형은 성장했지만 순이익은 큰폭으로 하락한 것으로 나타났음 팜스코어에 따르면 국내 개 상장제약사의 지난해 개별 기준 영업실적을 분석하면 전체 매출액 은 전년동기 대비 .,오르 아 바이오 제약 사 들 이 지난해 외형 은 성장 하 았 지만 순이익 은 크 ㄴ 폭 으로 하락 하 ㄴ 것 으로 나타나 았 음 파 ㅁ 스코어 에 따르 면 국내 개 상 장제 약사 의 지난해 개별 기준 영업 실적 을 분석 하 면 전체 매출액 은 전년 동기 대비 .
2553,981,5,SK텔레콤은 오디언과 제휴해 오디오북을 누구로 읽어주는 기능을 제공한다.,1,SK텔레콤은 오디언과 제휴해 오디오북을 누구로 읽어주는 기능을 제공한다.,SK텔레콤 은 오디 언 과 제휴 하 아 오디오북 을 누구 로 읽 어 주 는 기능 을 제공 하 ㄴ다 .
2554,1443,34,현재 유튜브 프리미엄을 통해 음악을 이용하고 있는데 영어 기준으로 번 중 번 정도 원하는 음원을 찾아서 재생해줍니다.,1,현재 유튜브 프리미엄을 통해 음악을 이용하고 있는데 영어 기준으로 번 중 번 정도 원하는 음원을 찾아서 재생해줍니다.,현재 유튜브 프리미엄 을 통하 아 음악 을 이용 하 고 있 는데 영어 기준 으로 번 중 번 정도 원하 는 음원 을 찾 아서 재생 하 아 주 ㅂ니다 .
2555,2062,30,^^ 처음에 보고 조금 그랬던 것이 바로 두께 때문입니다.,-1,^^ 처음에 보고 조금 그랬던 것이 바로 두께 때문입니다.,^ ^ 처음 에 보 고 조금 그렇 었 던 것 이 바로 두께 때문 이 ㅂ니다 .
2556,1402,4,버튼을 누른 다음은 Google 어시스턴트 활용하기 화면이 나오는데 가지 모두 활성화 시켜줍니다.,1,버튼을 누른 다음은 Google 어시스턴트 활용하기 화면이 나오는데 가지 모두 활성화 시켜줍니다.,버튼 을 누르 ㄴ 다음 은 Google 어시스턴트 활용 하 기 화면 이 나오 는데 가지 모두 활성 화 시키 어 주 ㅂ니다 .
2557,1198,18,목소리 팩만 따로 팔아 콘텐츠 수입도 올릴 수 있다.,1,목소리 팩만 따로 팔아 콘텐츠 수입도 올릴 수 있다.,목소리 팩 만 따로 팔 아 콘텐츠 수입 도 올리 ㄹ 수 있 다 .
2558,1894,0,누구셋탑벽걸이 안방거실 한번에 설치완료!,0,누구셋탑벽걸이 안방거실 한번에 설치완료!,누구 셋탑 벽걸이 안방 거실 한번 에 설치 완료 !
2559,2021,64,키즈폰키즈워치 총정리 키즈폰의 목적은 아무래도 아이의 위치확인과 문자통화의 기능일텐데요 모든 키즈폰은 이 부분을 충족하고 있고 다른 부분에 있어서 차이점을 보이고 있으니 아이와 부모의 취향에 따라 선택하는 것이 좋을 것 같습니다,1,키즈폰키즈워치 총정리 키즈폰의 목적은 아무래도 아이의 위치확인과 문자통화의 기능일텐데요 모든 키즈폰은 이 부분을 충족하고 있고 다른 부분에 있어서 차이점을 보이고 있으니 아이와 부모의 취향에 따라 선택하는 것이 좋을 것 같습니다,키즈 폰 키즈 워치 총 정리 키즈 폰 의 목적 은 아무래도 아이 의 위치 확인 과 문자 통화 의 기능 이 ㄹ텐데 요 모든 키즈 폰 은 이 부분 을 충족 하 고 있 고 다른 부분 에 있 어서 차이점 을 보이 고 있 으니 아이와 부모 의 취향 에 따르 아 선택 하 는 것 이 좋 을 것 같 습니다
2560,1398,45,이것은 TV 스마트 리모컨으로 하면 되겠습니다.,1,이것은 TV 스마트 리모컨으로 하면 되겠습니다.,이것 은 TV 스마트 리모컨 으로 하 면 되 겠 습니다 .
2561,1537,46,영 조금의 장난도 허용하지 않는 분위기가 무섭다.,-1,영 조금의 장난도 허용하지 않는 분위기가 무섭다.,영 조금 의 장난 도 허용 하 지 않 는 분위기 가 무섭 다 .
2562,1838,226,LG전자를 비롯해 경동나비엔코웨이한샘 등도 구글 홈의 국내 출시에 맞춰 구글 홈과 연동되는 제품을 출시하기도 했다.한편 AI 스피커의 취약점도 지적된다.,-1,LG전자를 비롯해 경동나비엔코웨이한샘 등도 구글 홈의 국내 출시에 맞춰 구글 홈과 연동되는 제품을 출시하기도 했다.한편 AI 스피커의 취약점도 지적된다.,LG전자 를 비롯 하 아 경동나비엔 코웨이 한샘 등 도 구글 홈 의 국내 출시 에 맞추 어 구글 홈 과 연동 되 는 제품 을 출시 하 기 도 하 았 다 . 한편 AI 스피커 의 취약점 도 지적 되 ㄴ다 .
2563,1678,4,물론 로봇청소기의 자율 청소기능이 그닥이라는 많은 게시글들이 있었지만... 로봇청소기가 나온지도 꽤 된거 같고 제품들이 계속 출시 되고 있다는 것은 어느정도는 신뢰성이 확보 되지 않았을까 하는 생각에 한번 사용해보기로 하고 제품을 알아보았습니다.,0,물론 로봇청소기의 자율 청소기능이 그닥이라는 많은 게시글들이 있었지만... 로봇청소기가 나온지도 꽤 된거 같고 제품들이 계속 출시 되고 있다는 것은 어느정도는 신뢰성이 확보 되지 않았을까 하는 생각에 한번 사용해보기로 하고 제품을 알아보았습니다.,물론 로봇 청소기 의 자율 청소 기능 이 그 다고 학 이 라는 많 은 게시 글 들 이 있 었 지만 ... 로봇 청소 기가 나오 ㄴ지 도 꽤 되 ㄴ 거 같 고 제품 들 이 계속 출시 되 고 있 다는 것 은 어느 정도 는 신뢰 성 이 확보 되 지 않 았 을까 하 는 생각 에 한 번 사용 하 아 보 기 로 하 고 제품 을 알아보 았 습니다 .
2564,1016,12,집에 있는 SKT스마트홈 스마트플러그는 이 소비 전력 이상으로 기기를 사용하다가 고장이나기도 했다.,-1,집에 있는 SKT스마트홈 스마트플러그는 이 소비 전력 이상으로 기기를 사용하다가 고장이나기도 했다.,집 에 있 는 SKT 스마트 홈 스마트 플러그 는 이 소비 전력 이상 으로 기기 를 사용 하 다가 고장 이나 기도 하 았 다 .
2565,2201,141,G 환경에서 야구 골프 등의 스포츠 경기를 초고화질 영상으로 촬영해 전송하기에 내구제실시간으로 확대해 봐도 끊김 없이 고화질 영상 시청이 가능하게 만든 것을 특장점으로 내세우고 있다.,1,G 환경에서 야구 골프 등의 스포츠 경기를 초고화질 영상으로 촬영해 전송하기에 내구제실시간으로 확대해 봐도 끊김 없이 고화질 영상 시청이 가능하게 만든 것을 특장점으로 내세우고 있다.,G 환경 에서 야구 골프 등 의 스포츠 경기 를 초고화질 영상 으로 촬영 하 아 전송 하 기 에 내 구제 실시간 으로 확대 하 아 보 아도 끊기 ㅁ 없이 고 화질 영상 시청 이 가능 하 게 만들 ㄴ 것 을 특장 점 으로 내세우 고 있 다 .
2566,2120,15,이럴 때 기가지니가 있으면 요리 단계별로 차례차례 요리법과 팁을 알 수 있다.,1,이럴 때 기가지니가 있으면 요리 단계별로 차례차례 요리법과 팁을 알 수 있다.,이렇 ㄹ 때 기가 지니 가 있 으면 요리 단계 별 로 차례차례 요리법 과 팁 을 알 ㄹ 수 있 다 .
2567,12,17,특히 세계적 오디오업체 하만 카돈 스피커를 사용해 최고 수준의 음질을 구현한다.,1,특히 세계적 오디오업체 하만 카돈 스피커를 사용해 최고 수준의 음질을 구현한다.,특히 세계 적 오디오 업체 하만 카 돈 스피커 를 사용 하 아 최고 수준 의 음질 을 구현 하 ㄴ다 .
2568,1761,15,TV브라켓을 설치하는데요 TV브라켓을 가지고 있으시면 설치해드리며 안계지고 계시다면 오케이티비 에서 설치해드립니다.,0,TV브라켓을 설치하는데요 TV브라켓을 가지고 있으시면 설치해드리며 안계지고 계시다면 오케이티비 에서 설치해드립니다.,TV브라켓을 설치 하 는데요 TV브라켓을 가지 고 있 으시 면 설치 하 아 드리 며 안계 지 고 계시 다면 오케이 티비 에서 설치 하 아 드리 ㅂ니다 .
2569,1283,82,호텔 로비다.,0,호텔 로비다.,호텔 로비 다 .
2570,1920,32,!,0,!,!
2571,2222,15,범죄 북부소방재난본부는 게 고객에게 서비스를 제공한다.,1,범죄 북부소방재난본부는 게 고객에게 서비스를 제공한다.,범죄 북부 소방 재난 본부 는 게 고객 에게 서비스 를 제공 하 ㄴ다 .
2572,741,16,요것도 해주고대단한 요물이 우리집에 들어왔네 일단 너무 귀엽다ㅠㅠ 침대옆에 두고밤에 알람 켜놔 !아침에 라디오로 깨워줘 !카카오.,1,요것도 해주고대단한 요물이 우리집에 들어왔네 일단 너무 귀엽다ㅠㅠ 침대옆에 두고밤에 알람 켜놔 !아침에 라디오로 깨워줘 !카카오.,요것 도 해주 고 대단 하 ㄴ 요물 이 우리집 에 들어오 았 네 일단 너무 귀엽다ㅠㅠ 침대 옆 에 두 고 밤 에 알람 켜 어 놓 아 ! 아침 에 라디오 로 깨우 어 주 어 ! 카카오 .
2573,1568,245,그 시절에.,0,그 시절에.,그 시절 에 .
2574,1708,39,탄탄한 기술력과 선제적인 시장 공략으로 국내에서 안정적으로 인지도와 신뢰도를 축적해나가고 있는 만큼 내년부터 본격적으로 세계 시장에 도전할 계획이다.,1,탄탄한 기술력과 선제적인 시장 공략으로 국내에서 안정적으로 인지도와 신뢰도를 축적해나가고 있는 만큼 내년부터 본격적으로 세계 시장에 도전할 계획이다.,탄탄 하 ㄴ 기술력 과 선제 적 이 ㄴ 시장 공략 으로 국내 에서 안정 적 으로 인지도 와 신뢰도 를 축적 하 아 나가 고 있 는 만큼 내년 부터 본격 적 으로 세계 시장 에 도전 하 ㄹ 계획 이 다 .
2575,1678,43,A.제품은 자이로 센서와 바퀴의 회전 수를 검지하여 실제 이동한 거리를 산출하기 때문에 바퀴가 들리게 되면 들린상태에서도 바퀴가 회전을 한 경우 실제 주행하지 않았으나 바퀴가 헛돈 만큼 주행한 것으로 인식되어 질의한 현상이 발생할 수도 있다.,0,A.제품은 자이로 센서와 바퀴의 회전 수를 검지하여 실제 이동한 거리를 산출하기 때문에 바퀴가 들리게 되면 들린상태에서도 바퀴가 회전을 한 경우 실제 주행하지 않았으나 바퀴가 헛돈 만큼 주행한 것으로 인식되어 질의한 현상이 발생할 수도 있다.,A . 제품 은 자이 로 센서 와 바퀴 의 회전 수 를 검지 하 아 실제 이동한 거리 를 산출 하 기 때문 에 바퀴 가 들리 게 되 면 들리 ㄴ 상태 에서 도 바퀴 가 회전 을 한 경우 실제 주행 하 지 않 았 으나 바퀴 가 헛돌 ㄴ 만큼 주행 하 ㄴ 것 으로 인식 되 어 질의 하 ㄴ 현상 이 발생 하 ㄹ 수 도 있 다 .
